Accession,Start,End,Description,Label
NZ_CP032738.1,27964,46013,"NZ_CP032738.1|0|NZ_CP032738.1:27964-46013 NZ_CP032738.1 Serratia sp. 1D1416 chromosome, complete genome",0
NZ_CP032738.1,472620,490431,"NZ_CP032738.1|0|NZ_CP032738.1:472620-490431 NZ_CP032738.1 Serratia sp. 1D1416 chromosome, complete genome",0
NZ_CP032738.1,2606686,2621362,"NZ_CP032738.1|0|NZ_CP032738.1:2606686-2621362 NZ_CP032738.1 Serratia sp. 1D1416 chromosome, complete genome",0
NZ_CP032738.1,3098731,3108390,"NZ_CP032738.1|0|NZ_CP032738.1:3098731-3108390 NZ_CP032738.1 Serratia sp. 1D1416 chromosome, complete genome",0
NZ_CP032738.1,663028,679046,"NZ_CP032738.1|0|NZ_CP032738.1:663028-679046 NZ_CP032738.1 Serratia sp. 1D1416 chromosome, complete genome",0
NZ_CP032738.1,2595124,2603395,"NZ_CP032738.1|0|NZ_CP032738.1:2595124-2603395 NZ_CP032738.1 Serratia sp. 1D1416 chromosome, complete genome",0
NZ_CP032738.1,4098304,4108461,"NZ_CP032738.1|0|NZ_CP032738.1:4098304-4108461 NZ_CP032738.1 Serratia sp. 1D1416 chromosome, complete genome",0
NZ_CP032738.1,5360724,5373394,"NZ_CP032738.1|0|NZ_CP032738.1:5360724-5373394 NZ_CP032738.1 Serratia sp. 1D1416 chromosome, complete genome",0
NZ_CP032738.1,1277459,1290366,"NZ_CP032738.1|0|NZ_CP032738.1:1277459-1290366 NZ_CP032738.1 Serratia sp. 1D1416 chromosome, complete genome",0
NZ_CP032738.1,1706629,1722925,"NZ_CP032738.1|0|NZ_CP032738.1:1706629-1722925 NZ_CP032738.1 Serratia sp. 1D1416 chromosome, complete genome",0
NZ_CP032738.1,2958384,2965633,"NZ_CP032738.1|0|NZ_CP032738.1:2958384-2965633 NZ_CP032738.1 Serratia sp. 1D1416 chromosome, complete genome",0
NZ_CP032738.1,2073943,2087270,"NZ_CP032738.1|0|NZ_CP032738.1:2073943-2087270 NZ_CP032738.1 Serratia sp. 1D1416 chromosome, complete genome",0
NZ_CP032738.1,4428805,4444378,"NZ_CP032738.1|0|NZ_CP032738.1:4428805-4444378 NZ_CP032738.1 Serratia sp. 1D1416 chromosome, complete genome",0
NZ_CP032738.1,4444992,4452241,"NZ_CP032738.1|0|NZ_CP032738.1:4444992-4452241 NZ_CP032738.1 Serratia sp. 1D1416 chromosome, complete genome",0
NZ_CP032738.1,5396141,5405201,"NZ_CP032738.1|0|NZ_CP032738.1:5396141-5405201 NZ_CP032738.1 Serratia sp. 1D1416 chromosome, complete genome",0
NZ_CP032738.1,4064767,4075025,"NZ_CP032738.1|0|NZ_CP032738.1:4064767-4075025 NZ_CP032738.1 Serratia sp. 1D1416 chromosome, complete genome",0
NZ_CP032738.1,4900394,4912458,"NZ_CP032738.1|0|NZ_CP032738.1:4900394-4912458 NZ_CP032738.1 Serratia sp. 1D1416 chromosome, complete genome",0
NZ_CP032738.1,1098642,1106050,"NZ_CP032738.1|0|NZ_CP032738.1:1098642-1106050 NZ_CP032738.1 Serratia sp. 1D1416 chromosome, complete genome",0
NZ_CP032738.1,2408228,2421428,"NZ_CP032738.1|0|NZ_CP032738.1:2408228-2421428 NZ_CP032738.1 Serratia sp. 1D1416 chromosome, complete genome",0
NZ_CP032738.1,1992800,2015876,"NZ_CP032738.1|0|NZ_CP032738.1:1992800-2015876 NZ_CP032738.1 Serratia sp. 1D1416 chromosome, complete genome",0
NZ_CP032738.1,3940464,3955768,"NZ_CP032738.1|0|NZ_CP032738.1:3940464-3955768 NZ_CP032738.1 Serratia sp. 1D1416 chromosome, complete genome",0
NZ_CP032738.1,2631735,2653559,"NZ_CP032738.1|0|NZ_CP032738.1:2631735-2653559 NZ_CP032738.1 Serratia sp. 1D1416 chromosome, complete genome",0
NZ_CP032738.1,2508621,2517013,"NZ_CP032738.1|0|NZ_CP032738.1:2508621-2517013 NZ_CP032738.1 Serratia sp. 1D1416 chromosome, complete genome",0
NZ_CP032738.1,1044311,1052962,"NZ_CP032738.1|0|NZ_CP032738.1:1044311-1052962 NZ_CP032738.1 Serratia sp. 1D1416 chromosome, complete genome",0
NZ_CP032738.1,4017319,4031108,"NZ_CP032738.1|0|NZ_CP032738.1:4017319-4031108 NZ_CP032738.1 Serratia sp. 1D1416 chromosome, complete genome",0
NC_013716.1,2451031,2458280,"NC_013716.1|0|NC_013716.1:2451031-2458280 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,1955989,1981412,"NC_013716.1|0|NC_013716.1:1955989-1981412 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,4025273,4043933,"NC_013716.1|0|NC_013716.1:4025273-4043933 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,2043066,2057925,"NC_013716.1|0|NC_013716.1:2043066-2057925 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,1673257,1690711,"NC_013716.1|0|NC_013716.1:1673257-1690711 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,5280909,5291502,"NC_013716.1|0|NC_013716.1:5280909-5291502 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,3765645,3779570,"NC_013716.1|0|NC_013716.1:3765645-3779570 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,2872331,2890617,"NC_013716.1|0|NC_013716.1:2872331-2890617 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,1094485,1102243,"NC_013716.1|0|NC_013716.1:1094485-1102243 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,4652930,4669183,"NC_013716.1|0|NC_013716.1:4652930-4669183 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,4122131,4130883,"NC_013716.1|0|NC_013716.1:4122131-4130883 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,826316,840806,"NC_013716.1|0|NC_013716.1:826316-840806 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,724488,748806,"NC_013716.1|0|NC_013716.1:724488-748806 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,478676,486857,"NC_013716.1|0|NC_013716.1:478676-486857 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,420219,430683,"NC_013716.1|0|NC_013716.1:420219-430683 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,249811,257060,"NC_013716.1|0|NC_013716.1:249811-257060 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,4223650,4230899,"NC_013716.1|0|NC_013716.1:4223650-4230899 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,40924,63619,"NC_013716.1|0|NC_013716.1:40924-63619 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,4163290,4178635,"NC_013716.1|0|NC_013716.1:4163290-4178635 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,2921866,2930859,"NC_013716.1|0|NC_013716.1:2921866-2930859 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,105026,115137,"NC_013716.1|0|NC_013716.1:105026-115137 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,4477167,4492048,"NC_013716.1|0|NC_013716.1:4477167-4492048 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,3270563,3283573,"NC_013716.1|0|NC_013716.1:3270563-3283573 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,2839051,2850506,"NC_013716.1|0|NC_013716.1:2839051-2850506 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,3894067,3919258,"NC_013716.1|0|NC_013716.1:3894067-3919258 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,1379104,1402037,"NC_013716.1|0|NC_013716.1:1379104-1402037 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,671449,690349,"NC_013716.1|0|NC_013716.1:671449-690349 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,5054215,5080548,"NC_013716.1|0|NC_013716.1:5054215-5080548 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,4106994,4114270,"NC_013716.1|0|NC_013716.1:4106994-4114270 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,1591051,1612748,"NC_013716.1|0|NC_013716.1:1591051-1612748 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,1865835,1891585,"NC_013716.1|0|NC_013716.1:1865835-1891585 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,1128998,1136247,"NC_013716.1|0|NC_013716.1:1128998-1136247 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,3934642,3943819,"NC_013716.1|0|NC_013716.1:3934642-3943819 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,5093832,5103119,"NC_013716.1|0|NC_013716.1:5093832-5103119 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,4033648,4056584,"NC_013716.1|0|NC_013716.1:4033648-4056584 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,4442015,4460552,"NC_013716.1|0|NC_013716.1:4442015-4460552 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,3624518,3637610,"NC_013716.1|0|NC_013716.1:3624518-3637610 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,3434238,3445653,"NC_013716.1|0|NC_013716.1:3434238-3445653 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,4757309,4775047,"NC_013716.1|0|NC_013716.1:4757309-4775047 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,4668337,4676007,"NC_013716.1|0|NC_013716.1:4668337-4676007 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,3735594,3745514,"NC_013716.1|0|NC_013716.1:3735594-3745514 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,2503708,2517332,"NC_013716.1|0|NC_013716.1:2503708-2517332 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,4540753,4559964,"NC_013716.1|0|NC_013716.1:4540753-4559964 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,5193094,5203062,"NC_013716.1|0|NC_013716.1:5193094-5203062 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,3706999,3724450,"NC_013716.1|0|NC_013716.1:3706999-3724450 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,5317915,5325680,"NC_013716.1|0|NC_013716.1:5317915-5325680 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,4201742,4214767,"NC_013716.1|0|NC_013716.1:4201742-4214767 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,2577615,2585384,"NC_013716.1|0|NC_013716.1:2577615-2585384 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,411898,421614,"NC_013716.1|0|NC_013716.1:411898-421614 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,1457511,1473595,"NC_013716.1|0|NC_013716.1:1457511-1473595 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,4300619,4309601,"NC_013716.1|0|NC_013716.1:4300619-4309601 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,2427824,2439513,"NC_013716.1|0|NC_013716.1:2427824-2439513 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,3055350,3065777,"NC_013716.1|0|NC_013716.1:3055350-3065777 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,805003,814484,"NC_013716.1|0|NC_013716.1:805003-814484 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,2068067,2079181,"NC_013716.1|0|NC_013716.1:2068067-2079181 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,1074976,1084945,"NC_013716.1|0|NC_013716.1:1074976-1084945 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,589724,620418,"NC_013716.1|0|NC_013716.1:589724-620418 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,3209272,3224188,"NC_013716.1|0|NC_013716.1:3209272-3224188 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,1746969,1754218,"NC_013716.1|0|NC_013716.1:1746969-1754218 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,81237,112375,"NC_013716.1|0|NC_013716.1:81237-112375 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,3988681,4020193,"NC_013716.1|0|NC_013716.1:3988681-4020193 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,2418094,2430668,"NC_013716.1|0|NC_013716.1:2418094-2430668 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,4626750,4643058,"NC_013716.1|0|NC_013716.1:4626750-4643058 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,1048666,1061375,"NC_013716.1|0|NC_013716.1:1048666-1061375 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,1829323,1845517,"NC_013716.1|0|NC_013716.1:1829323-1845517 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,1900370,1909578,"NC_013716.1|0|NC_013716.1:1900370-1909578 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,1100305,1113233,"NC_013716.1|0|NC_013716.1:1100305-1113233 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,1398562,1406635,"NC_013716.1|0|NC_013716.1:1398562-1406635 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,1992576,1999825,"NC_013716.1|0|NC_013716.1:1992576-1999825 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,3965335,3974925,"NC_013716.1|0|NC_013716.1:3965335-3974925 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,408126,416758,"NC_013716.1|0|NC_013716.1:408126-416758 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,5118853,5128156,"NC_013716.1|0|NC_013716.1:5118853-5128156 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,2615447,2627797,"NC_013716.1|0|NC_013716.1:2615447-2627797 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,1235152,1249446,"NC_013716.1|0|NC_013716.1:1235152-1249446 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,4835348,4850644,"NC_013716.1|0|NC_013716.1:4835348-4850644 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NC_013716.1,3415776,3430496,"NC_013716.1|0|NC_013716.1:3415776-3430496 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",0
NZ_AP025196.1,877418,889334,"NZ_AP025196.1|0|NZ_AP025196.1:877418-889334 NZ_AP025196.1 Helicobacter cinaedi strain T36 chromosome, complete genome",0
NZ_AP025196.1,373675,381002,"NZ_AP025196.1|0|NZ_AP025196.1:373675-381002 NZ_AP025196.1 Helicobacter cinaedi strain T36 chromosome, complete genome",0
NZ_AP025196.1,1275507,1286190,"NZ_AP025196.1|0|NZ_AP025196.1:1275507-1286190 NZ_AP025196.1 Helicobacter cinaedi strain T36 chromosome, complete genome",0
NZ_AP025196.1,351270,358519,"NZ_AP025196.1|0|NZ_AP025196.1:351270-358519 NZ_AP025196.1 Helicobacter cinaedi strain T36 chromosome, complete genome",0
NZ_AP025196.1,1717750,1735659,"NZ_AP025196.1|0|NZ_AP025196.1:1717750-1735659 NZ_AP025196.1 Helicobacter cinaedi strain T36 chromosome, complete genome",0
NZ_AP025196.1,1068795,1077072,"NZ_AP025196.1|0|NZ_AP025196.1:1068795-1077072 NZ_AP025196.1 Helicobacter cinaedi strain T36 chromosome, complete genome",0
NZ_AP025196.1,1350163,1360290,"NZ_AP025196.1|0|NZ_AP025196.1:1350163-1360290 NZ_AP025196.1 Helicobacter cinaedi strain T36 chromosome, complete genome",0
NZ_AP025196.1,329570,341599,"NZ_AP025196.1|0|NZ_AP025196.1:329570-341599 NZ_AP025196.1 Helicobacter cinaedi strain T36 chromosome, complete genome",0
NZ_AP025196.1,1999336,2010408,"NZ_AP025196.1|0|NZ_AP025196.1:1999336-2010408 NZ_AP025196.1 Helicobacter cinaedi strain T36 chromosome, complete genome",0
NZ_AP025196.1,153677,169955,"NZ_AP025196.1|0|NZ_AP025196.1:153677-169955 NZ_AP025196.1 Helicobacter cinaedi strain T36 chromosome, complete genome",0
NZ_CP079863.1,472493,483896,"NZ_CP079863.1|0|NZ_CP079863.1:472493-483896 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,381288,397894,"NZ_CP079863.1|0|NZ_CP079863.1:381288-397894 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,1285032,1295162,"NZ_CP079863.1|0|NZ_CP079863.1:1285032-1295162 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,2679404,2700767,"NZ_CP079863.1|0|NZ_CP079863.1:2679404-2700767 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,863483,877772,"NZ_CP079863.1|0|NZ_CP079863.1:863483-877772 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,359209,368960,"NZ_CP079863.1|0|NZ_CP079863.1:359209-368960 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,3197782,3219101,"NZ_CP079863.1|0|NZ_CP079863.1:3197782-3219101 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,4572822,4587739,"NZ_CP079863.1|0|NZ_CP079863.1:4572822-4587739 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,55228,76340,"NZ_CP079863.1|0|NZ_CP079863.1:55228-76340 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,5220269,5227518,"NZ_CP079863.1|0|NZ_CP079863.1:5220269-5227518 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,1303155,1316995,"NZ_CP079863.1|0|NZ_CP079863.1:1303155-1316995 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,4988618,5009111,"NZ_CP079863.1|0|NZ_CP079863.1:4988618-5009111 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,1906689,1919217,"NZ_CP079863.1|0|NZ_CP079863.1:1906689-1919217 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,140970,149836,"NZ_CP079863.1|0|NZ_CP079863.1:140970-149836 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,3766711,3773960,"NZ_CP079863.1|0|NZ_CP079863.1:3766711-3773960 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,4027856,4036007,"NZ_CP079863.1|0|NZ_CP079863.1:4027856-4036007 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,640964,665098,"NZ_CP079863.1|0|NZ_CP079863.1:640964-665098 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,4306126,4315906,"NZ_CP079863.1|0|NZ_CP079863.1:4306126-4315906 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,2221836,2241319,"NZ_CP079863.1|0|NZ_CP079863.1:2221836-2241319 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,1840264,1858215,"NZ_CP079863.1|0|NZ_CP079863.1:1840264-1858215 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,4152269,4169927,"NZ_CP079863.1|0|NZ_CP079863.1:4152269-4169927 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,3139643,3163214,"NZ_CP079863.1|0|NZ_CP079863.1:3139643-3163214 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,1104316,1118679,"NZ_CP079863.1|0|NZ_CP079863.1:1104316-1118679 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,3161434,3185958,"NZ_CP079863.1|0|NZ_CP079863.1:3161434-3185958 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,869134,885046,"NZ_CP079863.1|0|NZ_CP079863.1:869134-885046 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,317059,324860,"NZ_CP079863.1|0|NZ_CP079863.1:317059-324860 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,5338015,5345264,"NZ_CP079863.1|0|NZ_CP079863.1:5338015-5345264 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,1000325,1017987,"NZ_CP079863.1|0|NZ_CP079863.1:1000325-1017987 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,4557752,4565001,"NZ_CP079863.1|0|NZ_CP079863.1:4557752-4565001 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,338233,351959,"NZ_CP079863.1|0|NZ_CP079863.1:338233-351959 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,2577804,2595366,"NZ_CP079863.1|0|NZ_CP079863.1:2577804-2595366 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,5096151,5124357,"NZ_CP079863.1|0|NZ_CP079863.1:5096151-5124357 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,4093749,4111315,"NZ_CP079863.1|0|NZ_CP079863.1:4093749-4111315 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,776303,792319,"NZ_CP079863.1|0|NZ_CP079863.1:776303-792319 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,929761,938147,"NZ_CP079863.1|0|NZ_CP079863.1:929761-938147 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,4825851,4848262,"NZ_CP079863.1|0|NZ_CP079863.1:4825851-4848262 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,3976975,3992036,"NZ_CP079863.1|0|NZ_CP079863.1:3976975-3992036 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,1261735,1271861,"NZ_CP079863.1|0|NZ_CP079863.1:1261735-1271861 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,1368573,1375822,"NZ_CP079863.1|0|NZ_CP079863.1:1368573-1375822 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,632115,640396,"NZ_CP079863.1|0|NZ_CP079863.1:632115-640396 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,2393495,2402780,"NZ_CP079863.1|0|NZ_CP079863.1:2393495-2402780 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,1267691,1283666,"NZ_CP079863.1|0|NZ_CP079863.1:1267691-1283666 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,902421,913402,"NZ_CP079863.1|0|NZ_CP079863.1:902421-913402 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,2801757,2814238,"NZ_CP079863.1|0|NZ_CP079863.1:2801757-2814238 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,3941792,3952019,"NZ_CP079863.1|0|NZ_CP079863.1:3941792-3952019 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,2108869,2121673,"NZ_CP079863.1|0|NZ_CP079863.1:2108869-2121673 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,4722688,4732116,"NZ_CP079863.1|0|NZ_CP079863.1:4722688-4732116 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,739752,752278,"NZ_CP079863.1|0|NZ_CP079863.1:739752-752278 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,3727568,3734879,"NZ_CP079863.1|0|NZ_CP079863.1:3727568-3734879 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,1820513,1835462,"NZ_CP079863.1|0|NZ_CP079863.1:1820513-1835462 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,958073,966958,"NZ_CP079863.1|0|NZ_CP079863.1:958073-966958 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,1927822,1973782,"NZ_CP079863.1|0|NZ_CP079863.1:1927822-1973782 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,5172000,5200372,"NZ_CP079863.1|0|NZ_CP079863.1:5172000-5200372 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,4535893,4546636,"NZ_CP079863.1|0|NZ_CP079863.1:4535893-4546636 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,1174950,1185970,"NZ_CP079863.1|0|NZ_CP079863.1:1174950-1185970 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,5031732,5059948,"NZ_CP079863.1|0|NZ_CP079863.1:5031732-5059948 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,3585155,3599738,"NZ_CP079863.1|0|NZ_CP079863.1:3585155-3599738 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,5229952,5239042,"NZ_CP079863.1|0|NZ_CP079863.1:5229952-5239042 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
NZ_CP079863.1,2786610,2809436,"NZ_CP079863.1|0|NZ_CP079863.1:2786610-2809436 NZ_CP079863.1 Mycobacterium sp. SMC-2 chromosome, complete genome",0
