Accession,Start,End,Description,Label
NZ_CP019670.1,2582312,2592167,"NZ_CP019670.1|0|NZ_CP019670.1:2582312-2592167 NZ_CP019670.1 Burkholderia cenocepacia strain VC12802 chromosome 1, complete sequence",0
NZ_CP019670.1,5423852,5447284,"NZ_CP019670.1|0|NZ_CP019670.1:5423852-5447284 NZ_CP019670.1 Burkholderia cenocepacia strain VC12802 chromosome 1, complete sequence",0
NZ_CP019670.1,2945218,2957937,"NZ_CP019670.1|0|NZ_CP019670.1:2945218-2957937 NZ_CP019670.1 Burkholderia cenocepacia strain VC12802 chromosome 1, complete sequence",0
NZ_CP019670.1,403625,413448,"NZ_CP019670.1|0|NZ_CP019670.1:403625-413448 NZ_CP019670.1 Burkholderia cenocepacia strain VC12802 chromosome 1, complete sequence",0
NZ_CP019670.1,152363,164463,"NZ_CP019670.1|0|NZ_CP019670.1:152363-164463 NZ_CP019670.1 Burkholderia cenocepacia strain VC12802 chromosome 1, complete sequence",0
NZ_CP019670.1,515571,533905,"NZ_CP019670.1|0|NZ_CP019670.1:515571-533905 NZ_CP019670.1 Burkholderia cenocepacia strain VC12802 chromosome 1, complete sequence",0
NZ_CP019670.1,192241,209562,"NZ_CP019670.1|0|NZ_CP019670.1:192241-209562 NZ_CP019670.1 Burkholderia cenocepacia strain VC12802 chromosome 1, complete sequence",0
NZ_CP019670.1,2241912,2251437,"NZ_CP019670.1|0|NZ_CP019670.1:2241912-2251437 NZ_CP019670.1 Burkholderia cenocepacia strain VC12802 chromosome 1, complete sequence",0
NZ_CP019670.1,5626917,5635047,"NZ_CP019670.1|0|NZ_CP019670.1:5626917-5635047 NZ_CP019670.1 Burkholderia cenocepacia strain VC12802 chromosome 1, complete sequence",0
NZ_CP019670.1,544692,570755,"NZ_CP019670.1|0|NZ_CP019670.1:544692-570755 NZ_CP019670.1 Burkholderia cenocepacia strain VC12802 chromosome 1, complete sequence",0
NZ_CP019670.1,5715838,5732796,"NZ_CP019670.1|0|NZ_CP019670.1:5715838-5732796 NZ_CP019670.1 Burkholderia cenocepacia strain VC12802 chromosome 1, complete sequence",0
NZ_CP019670.1,1266070,1283562,"NZ_CP019670.1|0|NZ_CP019670.1:1266070-1283562 NZ_CP019670.1 Burkholderia cenocepacia strain VC12802 chromosome 1, complete sequence",0
NZ_CP019670.1,4256607,4270598,"NZ_CP019670.1|0|NZ_CP019670.1:4256607-4270598 NZ_CP019670.1 Burkholderia cenocepacia strain VC12802 chromosome 1, complete sequence",0
NZ_CP019670.1,888182,897725,"NZ_CP019670.1|0|NZ_CP019670.1:888182-897725 NZ_CP019670.1 Burkholderia cenocepacia strain VC12802 chromosome 1, complete sequence",0
NZ_CP019670.1,4597578,4605924,"NZ_CP019670.1|0|NZ_CP019670.1:4597578-4605924 NZ_CP019670.1 Burkholderia cenocepacia strain VC12802 chromosome 1, complete sequence",0
NZ_CP019670.1,5608725,5623302,"NZ_CP019670.1|0|NZ_CP019670.1:5608725-5623302 NZ_CP019670.1 Burkholderia cenocepacia strain VC12802 chromosome 1, complete sequence",0
NZ_CP019670.1,4285861,4298063,"NZ_CP019670.1|0|NZ_CP019670.1:4285861-4298063 NZ_CP019670.1 Burkholderia cenocepacia strain VC12802 chromosome 1, complete sequence",0
NZ_CP019670.1,2750568,2766714,"NZ_CP019670.1|0|NZ_CP019670.1:2750568-2766714 NZ_CP019670.1 Burkholderia cenocepacia strain VC12802 chromosome 1, complete sequence",0
NZ_CP019670.1,3172261,3179510,"NZ_CP019670.1|0|NZ_CP019670.1:3172261-3179510 NZ_CP019670.1 Burkholderia cenocepacia strain VC12802 chromosome 1, complete sequence",0
NZ_CP019670.1,1880450,1891904,"NZ_CP019670.1|0|NZ_CP019670.1:1880450-1891904 NZ_CP019670.1 Burkholderia cenocepacia strain VC12802 chromosome 1, complete sequence",0
NZ_CP019670.1,3399176,3407335,"NZ_CP019670.1|0|NZ_CP019670.1:3399176-3407335 NZ_CP019670.1 Burkholderia cenocepacia strain VC12802 chromosome 1, complete sequence",0
NZ_CP019670.1,5271009,5284522,"NZ_CP019670.1|0|NZ_CP019670.1:5271009-5284522 NZ_CP019670.1 Burkholderia cenocepacia strain VC12802 chromosome 1, complete sequence",0
NZ_CP019670.1,1581603,1596663,"NZ_CP019670.1|0|NZ_CP019670.1:1581603-1596663 NZ_CP019670.1 Burkholderia cenocepacia strain VC12802 chromosome 1, complete sequence",0
NZ_CP019670.1,1211394,1221208,"NZ_CP019670.1|0|NZ_CP019670.1:1211394-1221208 NZ_CP019670.1 Burkholderia cenocepacia strain VC12802 chromosome 1, complete sequence",0
NZ_CP019670.1,3140458,3160370,"NZ_CP019670.1|0|NZ_CP019670.1:3140458-3160370 NZ_CP019670.1 Burkholderia cenocepacia strain VC12802 chromosome 1, complete sequence",0
NZ_CP019670.1,3521331,3548173,"NZ_CP019670.1|0|NZ_CP019670.1:3521331-3548173 NZ_CP019670.1 Burkholderia cenocepacia strain VC12802 chromosome 1, complete sequence",0
NZ_CP019670.1,2190061,2200652,"NZ_CP019670.1|0|NZ_CP019670.1:2190061-2200652 NZ_CP019670.1 Burkholderia cenocepacia strain VC12802 chromosome 1, complete sequence",0
NZ_CP019670.1,4507615,4521547,"NZ_CP019670.1|0|NZ_CP019670.1:4507615-4521547 NZ_CP019670.1 Burkholderia cenocepacia strain VC12802 chromosome 1, complete sequence",0
NZ_CP019670.1,680846,694276,"NZ_CP019670.1|0|NZ_CP019670.1:680846-694276 NZ_CP019670.1 Burkholderia cenocepacia strain VC12802 chromosome 1, complete sequence",0
NZ_CP019670.1,2909146,2917700,"NZ_CP019670.1|0|NZ_CP019670.1:2909146-2917700 NZ_CP019670.1 Burkholderia cenocepacia strain VC12802 chromosome 1, complete sequence",0
NZ_CP019670.1,3077141,3087320,"NZ_CP019670.1|0|NZ_CP019670.1:3077141-3087320 NZ_CP019670.1 Burkholderia cenocepacia strain VC12802 chromosome 1, complete sequence",0
NZ_CP041620.1,1957616,1976078,"NZ_CP041620.1|0|NZ_CP041620.1:1957616-1976078 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,584206,602416,"NZ_CP041620.1|0|NZ_CP041620.1:584206-602416 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,2964290,2977421,"NZ_CP041620.1|0|NZ_CP041620.1:2964290-2977421 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,4599704,4608710,"NZ_CP041620.1|0|NZ_CP041620.1:4599704-4608710 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,1562657,1572027,"NZ_CP041620.1|0|NZ_CP041620.1:1562657-1572027 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,4212622,4235019,"NZ_CP041620.1|0|NZ_CP041620.1:4212622-4235019 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,3386146,3396448,"NZ_CP041620.1|0|NZ_CP041620.1:3386146-3396448 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,4608819,4616253,"NZ_CP041620.1|0|NZ_CP041620.1:4608819-4616253 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,3941615,3953610,"NZ_CP041620.1|0|NZ_CP041620.1:3941615-3953610 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,4535434,4547598,"NZ_CP041620.1|0|NZ_CP041620.1:4535434-4547598 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,763970,780078,"NZ_CP041620.1|0|NZ_CP041620.1:763970-780078 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,3605739,3617771,"NZ_CP041620.1|0|NZ_CP041620.1:3605739-3617771 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,567662,579714,"NZ_CP041620.1|0|NZ_CP041620.1:567662-579714 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,4801714,4811164,"NZ_CP041620.1|0|NZ_CP041620.1:4801714-4811164 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,663557,670806,"NZ_CP041620.1|0|NZ_CP041620.1:663557-670806 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,1739748,1756824,"NZ_CP041620.1|0|NZ_CP041620.1:1739748-1756824 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,110614,124401,"NZ_CP041620.1|0|NZ_CP041620.1:110614-124401 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,3482244,3505873,"NZ_CP041620.1|0|NZ_CP041620.1:3482244-3505873 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,2529647,2548823,"NZ_CP041620.1|0|NZ_CP041620.1:2529647-2548823 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,518789,536293,"NZ_CP041620.1|0|NZ_CP041620.1:518789-536293 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,3578720,3603226,"NZ_CP041620.1|0|NZ_CP041620.1:3578720-3603226 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,1512911,1532373,"NZ_CP041620.1|0|NZ_CP041620.1:1512911-1532373 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,4112023,4122072,"NZ_CP041620.1|0|NZ_CP041620.1:4112023-4122072 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,4794702,4808351,"NZ_CP041620.1|0|NZ_CP041620.1:4794702-4808351 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,216492,223741,"NZ_CP041620.1|0|NZ_CP041620.1:216492-223741 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,1403779,1421986,"NZ_CP041620.1|0|NZ_CP041620.1:1403779-1421986 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,621928,643674,"NZ_CP041620.1|0|NZ_CP041620.1:621928-643674 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,2383808,2391057,"NZ_CP041620.1|0|NZ_CP041620.1:2383808-2391057 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,4424812,4438124,"NZ_CP041620.1|0|NZ_CP041620.1:4424812-4438124 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,2836275,2848901,"NZ_CP041620.1|0|NZ_CP041620.1:2836275-2848901 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,3565616,3578791,"NZ_CP041620.1|0|NZ_CP041620.1:3565616-3578791 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,2973940,2985761,"NZ_CP041620.1|0|NZ_CP041620.1:2973940-2985761 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,2020837,2039613,"NZ_CP041620.1|0|NZ_CP041620.1:2020837-2039613 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,4319773,4333469,"NZ_CP041620.1|0|NZ_CP041620.1:4319773-4333469 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,770456,777705,"NZ_CP041620.1|0|NZ_CP041620.1:770456-777705 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,1609853,1625944,"NZ_CP041620.1|0|NZ_CP041620.1:1609853-1625944 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,1989096,2001192,"NZ_CP041620.1|0|NZ_CP041620.1:1989096-2001192 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,244478,259254,"NZ_CP041620.1|0|NZ_CP041620.1:244478-259254 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,518529,528654,"NZ_CP041620.1|0|NZ_CP041620.1:518529-528654 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,2801429,2817469,"NZ_CP041620.1|0|NZ_CP041620.1:2801429-2817469 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,1149322,1167481,"NZ_CP041620.1|0|NZ_CP041620.1:1149322-1167481 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,1116888,1144545,"NZ_CP041620.1|0|NZ_CP041620.1:1116888-1144545 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,670401,683042,"NZ_CP041620.1|0|NZ_CP041620.1:670401-683042 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,4079551,4100546,"NZ_CP041620.1|0|NZ_CP041620.1:4079551-4100546 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,1662109,1674887,"NZ_CP041620.1|0|NZ_CP041620.1:1662109-1674887 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,1406023,1413298,"NZ_CP041620.1|0|NZ_CP041620.1:1406023-1413298 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,4169780,4188354,"NZ_CP041620.1|0|NZ_CP041620.1:4169780-4188354 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,3646307,3658934,"NZ_CP041620.1|0|NZ_CP041620.1:3646307-3658934 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,2577722,2594548,"NZ_CP041620.1|0|NZ_CP041620.1:2577722-2594548 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,1387718,1405989,"NZ_CP041620.1|0|NZ_CP041620.1:1387718-1405989 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,1637145,1644394,"NZ_CP041620.1|0|NZ_CP041620.1:1637145-1644394 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,4699157,4713680,"NZ_CP041620.1|0|NZ_CP041620.1:4699157-4713680 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,338988,349201,"NZ_CP041620.1|0|NZ_CP041620.1:338988-349201 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,4428316,4444655,"NZ_CP041620.1|0|NZ_CP041620.1:4428316-4444655 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,4691115,4706905,"NZ_CP041620.1|0|NZ_CP041620.1:4691115-4706905 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,2104283,2114641,"NZ_CP041620.1|0|NZ_CP041620.1:2104283-2114641 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,370985,387105,"NZ_CP041620.1|0|NZ_CP041620.1:370985-387105 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,3228841,3236445,"NZ_CP041620.1|0|NZ_CP041620.1:3228841-3236445 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,599982,610959,"NZ_CP041620.1|0|NZ_CP041620.1:599982-610959 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,3250967,3258423,"NZ_CP041620.1|0|NZ_CP041620.1:3250967-3258423 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,2526844,2541595,"NZ_CP041620.1|0|NZ_CP041620.1:2526844-2541595 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,4834158,4842838,"NZ_CP041620.1|0|NZ_CP041620.1:4834158-4842838 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,3624770,3640653,"NZ_CP041620.1|0|NZ_CP041620.1:3624770-3640653 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,1422418,1439648,"NZ_CP041620.1|0|NZ_CP041620.1:1422418-1439648 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,3449797,3458560,"NZ_CP041620.1|0|NZ_CP041620.1:3449797-3458560 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,3219209,3229181,"NZ_CP041620.1|0|NZ_CP041620.1:3219209-3229181 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,1958977,1971389,"NZ_CP041620.1|0|NZ_CP041620.1:1958977-1971389 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,2093120,2100369,"NZ_CP041620.1|0|NZ_CP041620.1:2093120-2100369 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,4328364,4337259,"NZ_CP041620.1|0|NZ_CP041620.1:4328364-4337259 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,3529147,3551758,"NZ_CP041620.1|0|NZ_CP041620.1:3529147-3551758 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,4810934,4821723,"NZ_CP041620.1|0|NZ_CP041620.1:4810934-4821723 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,2564527,2585445,"NZ_CP041620.1|0|NZ_CP041620.1:2564527-2585445 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,650397,660884,"NZ_CP041620.1|0|NZ_CP041620.1:650397-660884 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,1555156,1562405,"NZ_CP041620.1|0|NZ_CP041620.1:1555156-1562405 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,1554211,1566491,"NZ_CP041620.1|0|NZ_CP041620.1:1554211-1566491 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,1832670,1846774,"NZ_CP041620.1|0|NZ_CP041620.1:1832670-1846774 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,371491,383040,"NZ_CP041620.1|0|NZ_CP041620.1:371491-383040 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,762320,769569,"NZ_CP041620.1|0|NZ_CP041620.1:762320-769569 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,4460827,4480536,"NZ_CP041620.1|0|NZ_CP041620.1:4460827-4480536 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,2361066,2377032,"NZ_CP041620.1|0|NZ_CP041620.1:2361066-2377032 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP041620.1,806801,823485,"NZ_CP041620.1|0|NZ_CP041620.1:806801-823485 NZ_CP041620.1 Shigella flexneri strain C32 chromosome, complete genome",0
NZ_CP053828.1,473302,482934,"NZ_CP053828.1|0|NZ_CP053828.1:473302-482934 NZ_CP053828.1 Campylobacter hyointestinalis subsp. lawsonii strain CHY5 chromosome, complete genome",0
NZ_CP053828.1,601062,608876,"NZ_CP053828.1|0|NZ_CP053828.1:601062-608876 NZ_CP053828.1 Campylobacter hyointestinalis subsp. lawsonii strain CHY5 chromosome, complete genome",0
NZ_CP053828.1,796725,806165,"NZ_CP053828.1|0|NZ_CP053828.1:796725-806165 NZ_CP053828.1 Campylobacter hyointestinalis subsp. lawsonii strain CHY5 chromosome, complete genome",0
NZ_CP053828.1,236825,251873,"NZ_CP053828.1|0|NZ_CP053828.1:236825-251873 NZ_CP053828.1 Campylobacter hyointestinalis subsp. lawsonii strain CHY5 chromosome, complete genome",0
NZ_CP053828.1,814106,840051,"NZ_CP053828.1|0|NZ_CP053828.1:814106-840051 NZ_CP053828.1 Campylobacter hyointestinalis subsp. lawsonii strain CHY5 chromosome, complete genome",0
NZ_CP053828.1,1519602,1526940,"NZ_CP053828.1|0|NZ_CP053828.1:1519602-1526940 NZ_CP053828.1 Campylobacter hyointestinalis subsp. lawsonii strain CHY5 chromosome, complete genome",0
NZ_CP053828.1,604019,613620,"NZ_CP053828.1|0|NZ_CP053828.1:604019-613620 NZ_CP053828.1 Campylobacter hyointestinalis subsp. lawsonii strain CHY5 chromosome, complete genome",0
NZ_CP053828.1,1600972,1620040,"NZ_CP053828.1|0|NZ_CP053828.1:1600972-1620040 NZ_CP053828.1 Campylobacter hyointestinalis subsp. lawsonii strain CHY5 chromosome, complete genome",0
NZ_CP053828.1,8166,16818,"NZ_CP053828.1|0|NZ_CP053828.1:8166-16818 NZ_CP053828.1 Campylobacter hyointestinalis subsp. lawsonii strain CHY5 chromosome, complete genome",0
NZ_CP053828.1,520695,527944,"NZ_CP053828.1|0|NZ_CP053828.1:520695-527944 NZ_CP053828.1 Campylobacter hyointestinalis subsp. lawsonii strain CHY5 chromosome, complete genome",0
NZ_CP053828.1,102321,111154,"NZ_CP053828.1|0|NZ_CP053828.1:102321-111154 NZ_CP053828.1 Campylobacter hyointestinalis subsp. lawsonii strain CHY5 chromosome, complete genome",0
NZ_CP014067.1,688142,702177,"NZ_CP014067.1|0|NZ_CP014067.1:688142-702177 NZ_CP014067.1 Enterococcus sp. FDAARGOS_163 chromosome, complete genome",0
NZ_CP014067.1,629775,645228,"NZ_CP014067.1|0|NZ_CP014067.1:629775-645228 NZ_CP014067.1 Enterococcus sp. FDAARGOS_163 chromosome, complete genome",0
NZ_CP014067.1,1812694,1825539,"NZ_CP014067.1|0|NZ_CP014067.1:1812694-1825539 NZ_CP014067.1 Enterococcus sp. FDAARGOS_163 chromosome, complete genome",0
NZ_CP014067.1,91923,103408,"NZ_CP014067.1|0|NZ_CP014067.1:91923-103408 NZ_CP014067.1 Enterococcus sp. FDAARGOS_163 chromosome, complete genome",0
NZ_CP014067.1,2062411,2074560,"NZ_CP014067.1|0|NZ_CP014067.1:2062411-2074560 NZ_CP014067.1 Enterococcus sp. FDAARGOS_163 chromosome, complete genome",0
NZ_CP014067.1,3300809,3312574,"NZ_CP014067.1|0|NZ_CP014067.1:3300809-3312574 NZ_CP014067.1 Enterococcus sp. FDAARGOS_163 chromosome, complete genome",0
NZ_CP014067.1,1775330,1791556,"NZ_CP014067.1|0|NZ_CP014067.1:1775330-1791556 NZ_CP014067.1 Enterococcus sp. FDAARGOS_163 chromosome, complete genome",0
NZ_CP014067.1,1482327,1492950,"NZ_CP014067.1|0|NZ_CP014067.1:1482327-1492950 NZ_CP014067.1 Enterococcus sp. FDAARGOS_163 chromosome, complete genome",0
NZ_CP014067.1,3086444,3100738,"NZ_CP014067.1|0|NZ_CP014067.1:3086444-3100738 NZ_CP014067.1 Enterococcus sp. FDAARGOS_163 chromosome, complete genome",0
NZ_CP014067.1,1425543,1433854,"NZ_CP014067.1|0|NZ_CP014067.1:1425543-1433854 NZ_CP014067.1 Enterococcus sp. FDAARGOS_163 chromosome, complete genome",0
NZ_CP014067.1,2033426,2043606,"NZ_CP014067.1|0|NZ_CP014067.1:2033426-2043606 NZ_CP014067.1 Enterococcus sp. FDAARGOS_163 chromosome, complete genome",0
NZ_CP014067.1,994137,1015278,"NZ_CP014067.1|0|NZ_CP014067.1:994137-1015278 NZ_CP014067.1 Enterococcus sp. FDAARGOS_163 chromosome, complete genome",0
NZ_CP014067.1,1508964,1520430,"NZ_CP014067.1|0|NZ_CP014067.1:1508964-1520430 NZ_CP014067.1 Enterococcus sp. FDAARGOS_163 chromosome, complete genome",0
NZ_CP014067.1,3304639,3324435,"NZ_CP014067.1|0|NZ_CP014067.1:3304639-3324435 NZ_CP014067.1 Enterococcus sp. FDAARGOS_163 chromosome, complete genome",0
NZ_CP014067.1,3470930,3482891,"NZ_CP014067.1|0|NZ_CP014067.1:3470930-3482891 NZ_CP014067.1 Enterococcus sp. FDAARGOS_163 chromosome, complete genome",0
NZ_CP014067.1,452305,461024,"NZ_CP014067.1|0|NZ_CP014067.1:452305-461024 NZ_CP014067.1 Enterococcus sp. FDAARGOS_163 chromosome, complete genome",0
NZ_CP014067.1,2161503,2182446,"NZ_CP014067.1|0|NZ_CP014067.1:2161503-2182446 NZ_CP014067.1 Enterococcus sp. FDAARGOS_163 chromosome, complete genome",0
NZ_CP014067.1,1426755,1441044,"NZ_CP014067.1|0|NZ_CP014067.1:1426755-1441044 NZ_CP014067.1 Enterococcus sp. FDAARGOS_163 chromosome, complete genome",0
NZ_CP014067.1,1500384,1508090,"NZ_CP014067.1|0|NZ_CP014067.1:1500384-1508090 NZ_CP014067.1 Enterococcus sp. FDAARGOS_163 chromosome, complete genome",0
NZ_CP014067.1,487278,501808,"NZ_CP014067.1|0|NZ_CP014067.1:487278-501808 NZ_CP014067.1 Enterococcus sp. FDAARGOS_163 chromosome, complete genome",0
NZ_CP014067.1,1092344,1101658,"NZ_CP014067.1|0|NZ_CP014067.1:1092344-1101658 NZ_CP014067.1 Enterococcus sp. FDAARGOS_163 chromosome, complete genome",0
NZ_CP014067.1,1769881,1781321,"NZ_CP014067.1|0|NZ_CP014067.1:1769881-1781321 NZ_CP014067.1 Enterococcus sp. FDAARGOS_163 chromosome, complete genome",0
NZ_CP020451.1,831391,843502,"NZ_CP020451.1|0|NZ_CP020451.1:831391-843502 NZ_CP020451.1 Streptococcus salivarius strain FDAARGOS_259 chromosome, complete genome",0
NZ_CP020451.1,1227352,1238088,"NZ_CP020451.1|0|NZ_CP020451.1:1227352-1238088 NZ_CP020451.1 Streptococcus salivarius strain FDAARGOS_259 chromosome, complete genome",0
NZ_CP020451.1,1576949,1584354,"NZ_CP020451.1|0|NZ_CP020451.1:1576949-1584354 NZ_CP020451.1 Streptococcus salivarius strain FDAARGOS_259 chromosome, complete genome",0
NZ_CP020451.1,2121064,2133132,"NZ_CP020451.1|0|NZ_CP020451.1:2121064-2133132 NZ_CP020451.1 Streptococcus salivarius strain FDAARGOS_259 chromosome, complete genome",0
NZ_CP020451.1,798665,805914,"NZ_CP020451.1|0|NZ_CP020451.1:798665-805914 NZ_CP020451.1 Streptococcus salivarius strain FDAARGOS_259 chromosome, complete genome",0
NZ_CP020451.1,1449104,1462301,"NZ_CP020451.1|0|NZ_CP020451.1:1449104-1462301 NZ_CP020451.1 Streptococcus salivarius strain FDAARGOS_259 chromosome, complete genome",0
NZ_CP020451.1,2010931,2020954,"NZ_CP020451.1|0|NZ_CP020451.1:2010931-2020954 NZ_CP020451.1 Streptococcus salivarius strain FDAARGOS_259 chromosome, complete genome",0
NZ_CP020451.1,384443,400386,"NZ_CP020451.1|0|NZ_CP020451.1:384443-400386 NZ_CP020451.1 Streptococcus salivarius strain FDAARGOS_259 chromosome, complete genome",0
